litter_id,sex,weight,tagwt,year,n1_date,tag_date,grid,food,mother_byear,mother_age,litter_size,growth,bdate,survived_200d,aliveinfall,owner,density,cones
1246,F,67,67,1994,1994-04-20,1994-04-20,KL,0,1991,3,4,NA,79,FALSE,0,0,1.864449483,0.380323761
1246,F,67,67,1994,1994-04-20,1994-04-20,KL,0,1991,3,4,NA,79,FALSE,0,0,1.864449483,0.380323761
1246,M,67,67,1994,1994-04-20,1994-04-20,KL,0,1991,3,4,NA,79,FALSE,0,0,1.864449483,0.380323761
1246,F,65,65,1994,1994-04-20,1994-04-20,KL,0,1991,3,4,NA,79,TRUE,1,1,1.864449483,0.380323761
1249,M,22,56,1994,1994-04-20,1994-05-04,KL,0,1993,1,3,2.428571429,102,FALSE,0,0,1.864449483,0.380323761
1249,F,22,56,1994,1994-04-20,1994-05-04,KL,0,1993,1,3,2.428571429,102,TRUE,1,0,1.864449483,0.380323761
1249,M,22,0,1994,1994-04-20,1994-05-04,KL,0,1993,1,3,-1.571428571,102,FALSE,0,0,1.864449483,0.380323761
1253,F,51,51,1994,1994-05-02,1994-05-02,KL,0,1993,1,3,NA,97,FALSE,0,0,1.864449483,0.380323761
1253,F,53,53,1994,1994-05-02,1994-05-02,KL,0,1993,1,3,NA,97,FALSE,0,0,1.864449483,0.380323761
1253,M,54,54,1994,1994-05-02,1994-05-02,KL,0,1993,1,3,NA,97,FALSE,0,0,1.864449483,0.380323761
1254,M,40,40,1994,1994-05-07,1994-05-07,KL,0,1993,1,4,NA,109,FALSE,0,0,1.864449483,0.380323761
1254,M,39,39,1994,1994-05-07,1994-05-07,KL,0,1993,1,4,NA,109,FALSE,0,0,1.864449483,0.380323761
1254,F,36,36,1994,1994-05-07,1994-05-07,KL,0,1993,1,4,NA,109,FALSE,0,0,1.864449483,0.380323761
1254,M,37,37,1994,1994-05-07,1994-05-07,KL,0,1993,1,4,NA,109,FALSE,0,0,1.864449483,0.380323761
1255,M,31,64,1994,1994-04-11,1994-04-22,KL,0,1991,3,4,3,88,FALSE,0,0,1.864449483,0.380323761
1255,F,31,57,1994,1994-04-11,1994-04-22,KL,0,1991,3,4,2.363636364,88,FALSE,0,0,1.864449483,0.380323761
1255,M,31,65,1994,1994-04-11,1994-04-22,KL,0,1991,3,4,3.090909091,88,FALSE,0,0,1.864449483,0.380323761
1255,M,31,63,1994,1994-04-11,1994-04-22,KL,0,1991,3,4,2.909090909,88,FALSE,0,0,1.864449483,0.380323761
1256,F,20,52,1994,1994-04-11,1994-04-27,KL,0,1993,1,2,2,94,FALSE,0,0,1.864449483,0.380323761
1256,M,20,49,1994,1994-04-11,1994-04-27,KL,0,1993,1,2,1.8125,94,FALSE,0,0,1.864449483,0.380323761
1257,M,37,55,1994,1994-04-20,1994-04-27,KL,0,1993,1,3,2.571428571,94,FALSE,1,1,1.864449483,0.380323761
1257,M,37,55,1994,1994-04-20,1994-04-27,KL,0,1993,1,3,2.571428571,94,FALSE,0,0,1.864449483,0.380323761
1257,F,37,53,1994,1994-04-20,1994-04-27,KL,0,1993,1,3,2.285714286,94,FALSE,0,0,1.864449483,0.380323761
1258,M,36,77,1994,1994-04-20,1994-05-03,KL,0,1992,2,2,3.153846154,95,FALSE,0,0,1.864449483,0.380323761
1258,F,36,74,1994,1994-04-20,1994-05-03,KL,0,1992,2,2,2.923076923,95,FALSE,0,0,1.864449483,0.380323761
1259,M,40,60,1994,1994-04-12,1994-04-22,KL,0,1991,3,3,2,84,FALSE,0,0,1.864449483,0.380323761
1259,M,40,59,1994,1994-04-12,1994-04-22,KL,0,1991,3,3,1.9,84,FALSE,1,1,1.864449483,0.380323761
1259,F,40,57,1994,1994-04-12,1994-04-22,KL,0,1991,3,3,1.7,84,TRUE,1,1,1.864449483,0.380323761
1260,M,25,51,1994,1994-04-20,1994-05-03,KL,0,1991,3,4,2,100,FALSE,0,0,1.864449483,0.380323761
1260,M,25,52,1994,1994-04-20,1994-05-03,KL,0,1991,3,4,2.076923077,100,FALSE,0,0,1.864449483,0.380323761
1260,M,25,51,1994,1994-04-20,1994-05-03,KL,0,1991,3,4,2,100,FALSE,0,0,1.864449483,0.380323761
1260,F,25,50,1994,1994-04-20,1994-05-03,KL,0,1991,3,4,1.923076923,100,FALSE,0,0,1.864449483,0.380323761
1261,M,44,66,1994,1994-04-11,1994-04-19,KL,0,1991,3,3,2.75,81,FALSE,0,0,1.864449483,0.380323761
1261,M,44,67,1994,1994-04-11,1994-04-19,KL,0,1991,3,3,2.875,81,FALSE,1,1,1.864449483,0.380323761
1261,F,44,61,1994,1994-04-11,1994-04-19,KL,0,1991,3,3,2.125,81,FALSE,1,1,1.864449483,0.380323761
1262,F,25,53,1994,1994-04-11,1994-04-25,KL,0,1990,4,4,2,91,FALSE,0,0,1.864449483,0.380323761
1262,F,25,51,1994,1994-04-11,1994-04-25,KL,0,1990,4,4,1.857142857,91,FALSE,0,0,1.864449483,0.380323761
1262,M,25,52,1994,1994-04-11,1994-04-25,KL,0,1990,4,4,1.928571429,91,FALSE,0,0,1.864449483,0.380323761
1262,F,25,48,1994,1994-04-11,1994-04-25,KL,0,1990,4,4,1.642857143,91,FALSE,0,0,1.864449483,0.380323761
1263,M,62,62,1994,1994-05-05,1994-05-05,KL,0,1993,1,4,NA,96,FALSE,0,0,1.864449483,0.380323761
1263,F,53,53,1994,1994-05-05,1994-05-05,KL,0,1993,1,4,NA,96,FALSE,0,0,1.864449483,0.380323761
1263,F,53,53,1994,1994-05-05,1994-05-05,KL,0,1993,1,4,NA,96,FALSE,0,0,1.864449483,0.380323761
1263,M,59,59,1994,1994-05-05,1994-05-05,KL,0,1993,1,4,NA,96,FALSE,0,0,1.864449483,0.380323761
1264,M,123,123,1994,1994-04-30,1994-04-30,KL,0,1992,2,3,NA,61,FALSE,0,0,1.864449483,0.380323761
1264,M,135,135,1994,1994-04-30,1994-04-30,KL,0,1992,2,3,NA,61,FALSE,0,0,1.864449483,0.380323761
1264,M,147,147,1994,1994-04-30,1994-04-30,KL,0,1992,2,3,NA,61,TRUE,1,1,1.864449483,0.380323761
1265,M,30,52,1994,1994-04-20,1994-05-01,KL,0,1991,3,3,2,97,FALSE,0,0,1.864449483,0.380323761
1265,M,30,54,1994,1994-04-20,1994-05-01,KL,0,1991,3,3,2.181818182,97,FALSE,0,0,1.864449483,0.380323761
1265,M,30,54,1994,1994-04-20,1994-05-01,KL,0,1991,3,3,2.181818182,97,FALSE,1,1,1.864449483,0.380323761
1266,M,91,91,1994,1994-04-20,1994-04-20,KL,0,1991,3,3,NA,66,FALSE,0,0,1.864449483,0.380323761
1266,F,88,88,1994,1994-04-20,1994-04-20,KL,0,1991,3,3,NA,66,FALSE,0,0,1.864449483,0.380323761
1266,F,93,93,1994,1994-04-20,1994-04-20,KL,0,1991,3,3,NA,66,FALSE,0,0,1.864449483,0.380323761
1268,F,32,59,1994,1994-04-26,1994-05-07,KL,0,1993,1,3,2.454545455,102,FALSE,0,0,1.864449483,0.380323761
1268,M,32,57,1994,1994-04-26,1994-05-07,KL,0,1993,1,3,2.272727273,102,FALSE,0,0,1.864449483,0.380323761
1268,F,32,54,1994,1994-04-26,1994-05-07,KL,0,1993,1,3,2,102,FALSE,1,1,1.864449483,0.380323761
1269,M,32,53,1994,1994-04-20,1994-04-29,KL,0,1993,1,4,2.333333333,96,FALSE,0,0,1.864449483,0.380323761
1269,F,32,51,1994,1994-04-20,1994-04-29,KL,0,1993,1,4,2.111111111,96,FALSE,1,1,1.864449483,0.380323761
1269,F,32,53,1994,1994-04-20,1994-04-29,KL,0,1993,1,4,2.333333333,96,FALSE,1,1,1.864449483,0.380323761
1269,M,32,0,1994,1994-04-20,1994-04-29,KL,0,1993,1,4,-3.555555556,96,FALSE,0,0,1.864449483,0.380323761
1271,M,92,92,1994,1994-05-24,1994-05-24,KL,0,1992,2,2,NA,101,FALSE,0,0,1.864449483,0.380323761
1271,F,90,90,1994,1994-05-24,1994-05-24,KL,0,1992,2,2,NA,101,FALSE,0,0,1.864449483,0.380323761
1274,M,34,51,1994,1994-04-20,1994-04-29,KL,0,1992,2,3,1.888888889,95,FALSE,0,0,1.864449483,0.380323761
1274,F,34,47,1994,1994-04-20,1994-04-29,KL,0,1992,2,3,1.444444444,95,FALSE,1,1,1.864449483,0.380323761
1274,F,34,50,1994,1994-04-20,1994-04-29,KL,0,1992,2,3,1.777777778,95,TRUE,1,1,1.864449483,0.380323761
1275,M,30,53,1994,1994-05-02,1994-05-13,KL,0,1993,1,3,2.090909091,109,FALSE,0,0,1.864449483,0.380323761
1275,F,30,52,1994,1994-05-02,1994-05-13,KL,0,1993,1,3,2,109,FALSE,0,0,1.864449483,0.380323761
1275,F,30,54,1994,1994-05-02,1994-05-13,KL,0,1993,1,3,2.181818182,109,FALSE,0,0,1.864449483,0.380323761
1276,F,46,59,1994,1994-05-01,1994-05-06,KL,0,1993,1,3,2.6,100,FALSE,0,0,1.864449483,0.380323761
1276,M,46,61,1994,1994-05-01,1994-05-06,KL,0,1993,1,3,3,100,FALSE,0,0,1.864449483,0.380323761
1276,M,46,52,1994,1994-05-01,1994-05-06,KL,0,1993,1,3,1.2,100,FALSE,0,0,1.864449483,0.380323761
1278,M,25,48,1994,1994-05-02,1994-05-13,KL,0,1993,1,4,2.090909091,112,FALSE,0,0,1.864449483,0.380323761
1278,M,25,45,1994,1994-05-02,1994-05-13,KL,0,1993,1,4,1.818181818,112,FALSE,0,0,1.864449483,0.380323761
1278,F,25,44,1994,1994-05-02,1994-05-13,KL,0,1993,1,4,1.727272727,112,FALSE,0,0,1.864449483,0.380323761
1278,F,25,44,1994,1994-05-02,1994-05-13,KL,0,1993,1,4,1.727272727,112,FALSE,0,0,1.864449483,0.380323761
1279,M,64,64,1994,1994-04-11,1994-04-11,KL,0,1991,3,3,NA,71,FALSE,0,0,1.864449483,0.380323761
1279,M,60,60,1994,1994-04-11,1994-04-11,KL,0,1991,3,3,NA,71,TRUE,1,1,1.864449483,0.380323761
1279,F,63,63,1994,1994-04-11,1994-04-11,KL,0,1991,3,3,NA,71,TRUE,1,1,1.864449483,0.380323761
1280,F,47,47,1994,1994-04-05,1994-04-05,KL,0,1991,3,1,NA,74,FALSE,0,0,1.864449483,0.380323761
1281,M,69,69,1994,1994-04-11,1994-04-11,KL,0,1993,1,3,NA,69,FALSE,0,0,1.864449483,0.380323761
1281,F,66,66,1994,1994-04-11,1994-04-11,KL,0,1993,1,3,NA,69,FALSE,1,1,1.864449483,0.380323761
1281,F,66,66,1994,1994-04-11,1994-04-11,KL,0,1993,1,3,NA,69,FALSE,1,1,1.864449483,0.380323761
1283,F,31,53,1994,1994-04-12,1994-04-22,KL,0,1992,2,3,2.2,89,FALSE,0,0,1.864449483,0.380323761
1283,F,31,55,1994,1994-04-12,1994-04-22,KL,0,1992,2,3,2.4,89,FALSE,0,0,1.864449483,0.380323761
1283,F,31,51,1994,1994-04-12,1994-04-22,KL,0,1992,2,3,2,89,FALSE,0,0,1.864449483,0.380323761
1286,M,105,105,1994,1994-04-27,1994-04-27,KL,0,1991,3,3,NA,67,FALSE,0,0,1.864449483,0.380323761
1286,M,103,103,1994,1994-04-27,1994-04-27,KL,0,1991,3,3,NA,67,FALSE,0,0,1.864449483,0.380323761
1286,F,105,105,1994,1994-04-27,1994-04-27,KL,0,1991,3,3,NA,67,FALSE,1,1,1.864449483,0.380323761
1287,F,57,57,1994,1994-05-06,1994-05-06,KL,0,1992,2,3,NA,100,FALSE,0,0,1.864449483,0.380323761
1287,M,55,55,1994,1994-05-06,1994-05-06,KL,0,1992,2,3,NA,100,TRUE,1,1,1.864449483,0.380323761
1287,F,57,57,1994,1994-05-06,1994-05-06,KL,0,1992,2,3,NA,100,FALSE,0,0,1.864449483,0.380323761
1297,M,39,39,1994,1994-04-30,1994-04-30,LL,0,1992,2,3,NA,103,FALSE,0,0,NA,0.298124957
1297,F,34,34,1994,1994-04-30,1994-04-30,LL,0,1992,2,3,NA,103,FALSE,0,0,NA,0.298124957
1297,M,34,34,1994,1994-04-30,1994-04-30,LL,0,1992,2,3,NA,103,FALSE,0,0,NA,0.298124957
1301,F,68,68,1994,1994-05-04,1994-05-04,LL,0,1991,3,3,NA,90,FALSE,0,0,NA,0.298124957
1301,M,72,72,1994,1994-05-04,1994-05-04,LL,0,1991,3,3,NA,90,FALSE,0,0,NA,0.298124957
1301,M,67,67,1994,1994-05-04,1994-05-04,LL,0,1991,3,3,NA,90,FALSE,0,0,NA,0.298124957
1302,M,26,0,1994,1994-04-07,NA,LL,0,1992,2,2,NA,86,FALSE,0,0,NA,0.298124957
1302,F,26,0,1994,1994-04-07,NA,LL,0,1992,2,2,NA,86,FALSE,0,0,NA,0.298124957
1303,F,18,49,1994,1994-04-17,1994-05-02,LL,1,1991,3,4,NA,100,FALSE,0,0,NA,0.298124957
1303,F,18,46,1994,1994-04-17,1994-05-02,LL,1,1991,3,4,NA,100,FALSE,0,0,NA,0.298124957
1303,M,18,50,1994,1994-04-17,1994-05-02,LL,1,1991,3,4,NA,100,FALSE,0,0,NA,0.298124957
1303,F,18,47,1994,1994-04-17,1994-05-02,LL,1,1991,3,4,NA,100,FALSE,0,0,NA,0.298124957
1305,M,105,105,1994,1994-05-30,1994-05-30,LL,0,1992,2,4,NA,103,FALSE,0,0,NA,0.298124957
1305,M,110,110,1994,1994-05-30,1994-05-30,LL,0,1992,2,4,NA,103,FALSE,0,0,NA,0.298124957
1305,F,127,127,1994,1994-05-30,1994-05-30,LL,0,1992,2,4,NA,103,FALSE,0,0,NA,0.298124957
1305,F,135,135,1994,1994-05-30,1994-05-30,LL,0,1992,2,4,NA,103,FALSE,1,1,NA,0.298124957
1307,M,16,44,1994,1994-04-22,1994-05-09,LL,4,1993,1,3,NA,108,FALSE,0,0,NA,0.298124957
1307,M,16,43,1994,1994-04-22,1994-05-09,LL,4,1993,1,3,NA,108,FALSE,0,0,NA,0.298124957
1307,F,16,44,1994,1994-04-22,1994-05-09,LL,4,1993,1,3,NA,108,TRUE,1,1,NA,0.298124957
1308,F,37,55,1994,1994-04-22,1994-05-05,LL,0,1992,2,4,1.384615385,96,FALSE,0,0,NA,0.298124957
1308,F,37,51,1994,1994-04-22,1994-05-05,LL,0,1992,2,4,1.076923077,96,FALSE,0,0,NA,0.298124957
1308,M,37,55,1994,1994-04-22,1994-05-05,LL,0,1992,2,4,1.384615385,96,FALSE,0,0,NA,0.298124957
1308,M,37,0,1994,1994-04-22,1994-05-05,LL,0,1992,2,4,-2.846153846,96,FALSE,0,0,NA,0.298124957
1310,M,42,61,1994,1994-04-09,1994-04-17,LL,0,1992,2,3,2.375,80,FALSE,0,0,NA,0.298124957
1310,F,42,0,1994,1994-04-09,1994-04-17,LL,0,1992,2,3,-5.25,80,FALSE,0,0,NA,0.298124957
1310,M,42,0,1994,1994-04-09,1994-04-17,LL,0,1992,2,3,-5.25,80,FALSE,0,0,NA,0.298124957
1311,M,14,55,1994,1994-04-13,1994-05-02,LL,1,1992,2,3,NA,100,FALSE,0,0,NA,0.298124957
1311,M,14,55,1994,1994-04-13,1994-05-02,LL,1,1992,2,3,NA,100,FALSE,0,0,NA,0.298124957
1311,F,14,53,1994,1994-04-13,1994-05-02,LL,1,1992,2,3,NA,100,FALSE,0,0,NA,0.298124957
1316,F,38,38,1994,1994-05-02,1994-05-02,LL,0,1993,1,2,NA,105,FALSE,0,0,NA,0.298124957
1316,F,38,38,1994,1994-05-02,1994-05-02,LL,0,1993,1,2,NA,105,FALSE,0,0,NA,0.298124957
1317,F,104,104,1994,1994-06-08,1994-06-08,LL,0,1990,4,2,NA,112,FALSE,0,0,NA,0.298124957
1317,M,106,106,1994,1994-06-08,1994-06-08,LL,0,1990,4,2,NA,112,FALSE,0,0,NA,0.298124957
1318,M,16,53,1994,1994-04-11,1994-04-28,LL,0,1991,3,2,2.176470588,96,FALSE,0,0,NA,0.298124957
1318,F,16,51,1994,1994-04-11,1994-04-28,LL,0,1991,3,2,2.058823529,96,FALSE,0,0,NA,0.298124957
1320,M,21,42,1994,1994-04-13,1994-04-28,LL,3,1990,4,3,1.4,96,FALSE,0,0,NA,0.298124957
1320,F,21,44,1994,1994-04-13,1994-04-28,LL,3,1990,4,3,1.533333333,96,FALSE,0,0,NA,0.298124957
1320,F,21,68,1994,1994-04-13,1994-04-28,LL,3,1990,4,3,3.133333333,96,FALSE,1,1,NA,0.298124957
1321,M,25,45,1994,1994-04-27,1994-05-13,LL,4,1993,1,3,NA,107,FALSE,0,0,NA,0.298124957
1321,M,25,42,1994,1994-04-27,1994-05-13,LL,4,1993,1,3,NA,107,FALSE,0,0,NA,0.298124957
1321,M,25,43,1994,1994-04-27,1994-05-13,LL,4,1993,1,3,NA,107,FALSE,0,0,NA,0.298124957
1323,F,13,58,1994,1994-04-10,1994-04-29,LL,2,1992,2,3,2.368421053,98,FALSE,0,0,NA,0.298124957
1323,M,13,47,1994,1994-04-10,1994-04-29,LL,2,1992,2,3,1.789473684,98,FALSE,0,0,NA,0.298124957
1323,M,13,47,1994,1994-04-10,1994-04-29,LL,2,1992,2,3,1.789473684,98,FALSE,0,0,NA,0.298124957
1324,M,25,54,1994,1994-05-02,1994-05-16,LL,3,1993,1,4,2.071428571,112,FALSE,0,0,NA,0.298124957
1324,F,25,59,1994,1994-05-02,1994-05-16,LL,3,1993,1,4,2.428571429,112,FALSE,0,0,NA,0.298124957
1324,M,25,56,1994,1994-05-02,1994-05-16,LL,3,1993,1,4,2.214285714,112,FALSE,0,0,NA,0.298124957
1324,F,25,59,1994,1994-05-02,1994-05-16,LL,3,1993,1,4,2.428571429,112,FALSE,0,0,NA,0.298124957
1327,F,25,49,1994,1994-04-26,1994-05-09,LL,3,1992,2,4,1.846153846,106,FALSE,0,0,NA,0.298124957
1327,F,25,61,1994,1994-04-26,1994-05-09,LL,3,1992,2,4,2.769230769,106,FALSE,0,0,NA,0.298124957
1327,F,25,45,1994,1994-04-26,1994-05-09,LL,3,1992,2,4,1.538461538,106,FALSE,0,0,NA,0.298124957
1327,M,25,61,1994,1994-04-26,1994-05-09,LL,3,1992,2,4,2.769230769,106,FALSE,1,1,NA,0.298124957
1328,F,15,46,1994,1994-04-03,1994-04-22,LL,4,1993,1,3,NA,89,FALSE,0,0,NA,0.298124957
1328,M,15,46,1994,1994-04-03,1994-04-22,LL,4,1993,1,3,NA,89,FALSE,0,0,NA,0.298124957
1328,F,15,48,1994,1994-04-03,1994-04-22,LL,4,1993,1,3,NA,89,FALSE,1,0,NA,0.298124957
1330,M,10,52,1994,1994-04-09,1994-04-29,LL,2,1988,6,3,2.1,98,FALSE,0,0,NA,0.298124957
1330,M,10,51,1994,1994-04-09,1994-04-29,LL,2,1988,6,3,2.05,98,FALSE,0,0,NA,0.298124957
1330,F,10,43,1994,1994-04-09,1994-04-29,LL,2,1988,6,3,1.65,98,FALSE,0,0,NA,0.298124957
1331,M,15,56,1994,1994-04-13,1994-05-02,LL,0,1992,2,3,2.157894737,99,FALSE,0,0,NA,0.298124957
1331,F,15,57,1994,1994-04-13,1994-05-02,LL,0,1992,2,3,2.210526316,99,FALSE,0,0,NA,0.298124957
1331,F,15,53,1994,1994-04-13,1994-05-02,LL,0,1992,2,3,2,99,FALSE,0,0,NA,0.298124957
1332,F,30,47,1994,1994-04-27,1994-05-06,LL,0,1992,2,2,1.888888889,104,FALSE,0,0,NA,0.298124957
1332,F,30,39,1994,1994-04-27,1994-05-06,LL,0,1992,2,2,1,104,FALSE,0,0,NA,0.298124957
1333,M,30,104,1994,1994-05-04,1994-06-08,LL,1,1987,7,2,NA,111,FALSE,0,0,NA,0.298124957
1333,M,30,108,1994,1994-05-04,1994-06-08,LL,1,1987,7,2,NA,111,FALSE,1,1,NA,0.298124957
1334,F,65,65,1994,1994-06-16,1994-06-16,LL,0,1988,6,3,NA,136,FALSE,0,0,NA,0.298124957
1334,F,67,67,1994,1994-06-16,1994-06-16,LL,0,1988,6,3,NA,136,FALSE,0,0,NA,0.298124957
1334,F,56,56,1994,1994-06-16,1994-06-16,LL,0,1988,6,3,NA,136,FALSE,0,0,NA,0.298124957
1335,F,54,54,1994,1994-04-26,1994-04-26,LL,1,1991,3,3,NA,94,FALSE,0,0,NA,0.298124957
1335,M,55,55,1994,1994-04-26,1994-04-26,LL,1,1991,3,3,NA,94,FALSE,0,0,NA,0.298124957
1335,F,54,54,1994,1994-04-26,1994-04-26,LL,1,1991,3,3,NA,94,TRUE,1,0,NA,0.298124957
1336,F,19,39,1994,1994-04-18,1994-05-02,LL,3,1992,2,3,1.428571429,102,FALSE,0,0,NA,0.298124957
1336,M,19,45,1994,1994-04-18,1994-05-02,LL,3,1992,2,3,1.857142857,102,FALSE,0,0,NA,0.298124957
1336,F,19,57,1994,1994-04-18,1994-05-02,LL,3,1992,2,3,2.714285714,102,TRUE,1,1,NA,0.298124957
1337,M,139,139,1994,1994-06-01,1994-06-01,LL,0,1993,1,2,NA,93,FALSE,0,0,NA,0.298124957
1337,F,139,139,1994,1994-06-01,1994-06-01,LL,0,1993,1,2,NA,93,FALSE,1,0,NA,0.298124957
1338,F,87,87,1994,1994-04-30,1994-04-30,LL,0,1993,1,3,NA,78,FALSE,0,0,NA,0.298124957
1338,M,87,87,1994,1994-04-30,1994-04-30,LL,0,1993,1,3,NA,78,FALSE,0,0,NA,0.298124957
1338,F,88,88,1994,1994-04-30,1994-04-30,LL,0,1993,1,3,NA,78,FALSE,0,0,NA,0.298124957
1339,M,23,58,1994,1994-04-17,1994-05-02,LL,1,1991,3,4,NA,98,FALSE,0,0,NA,0.298124957
1339,F,23,55,1994,1994-04-17,1994-05-02,LL,1,1991,3,4,NA,98,FALSE,0,0,NA,0.298124957
1339,M,23,59,1994,1994-04-17,1994-05-02,LL,1,1991,3,4,NA,98,FALSE,0,0,NA,0.298124957
1339,F,23,56,1994,1994-04-17,1994-05-02,LL,1,1991,3,4,NA,98,FALSE,0,0,NA,0.298124957
1340,M,76,76,1994,1994-04-19,1994-04-19,LL,0,1992,2,2,NA,73,FALSE,0,0,NA,0.298124957
1340,F,71,71,1994,1994-04-19,1994-04-19,LL,0,1992,2,2,NA,73,FALSE,0,0,NA,0.298124957
1341,M,12,43,1994,1994-04-09,1994-05-02,LL,3,1992,2,4,1.347826087,98,FALSE,0,0,NA,0.298124957
1341,M,12,43,1994,1994-04-09,1994-05-02,LL,3,1992,2,4,1.347826087,98,FALSE,0,0,NA,0.298124957
1341,M,12,63,1994,1994-04-09,1994-05-02,LL,3,1992,2,4,2.217391304,98,FALSE,1,1,NA,0.298124957
1341,F,12,65,1994,1994-04-09,1994-05-02,LL,3,1992,2,4,2.304347826,98,TRUE,1,1,NA,0.298124957
1344,M,15,44,1994,1994-04-27,1994-05-16,LL,2,1993,1,3,1.526315789,113,FALSE,0,0,NA,0.298124957
1344,M,15,75,1994,1994-04-27,1994-05-16,LL,2,1993,1,3,3.157894737,113,FALSE,0,0,NA,0.298124957
1344,F,15,51,1994,1994-04-27,1994-05-16,LL,2,1993,1,3,1.894736842,113,FALSE,1,1,NA,0.298124957
1345,F,38,53,1994,1994-04-30,1994-05-07,LL,0,1993,1,1,2.142857143,103,FALSE,0,0,NA,0.298124957
1346,F,43,43,1994,1994-04-30,1994-04-30,LL,0,1992,2,3,NA,101,FALSE,0,0,NA,0.298124957
1346,F,42,42,1994,1994-04-30,1994-04-30,LL,0,1992,2,3,NA,101,FALSE,0,0,NA,0.298124957
1346,M,42,42,1994,1994-04-30,1994-04-30,LL,0,1992,2,3,NA,101,FALSE,1,1,NA,0.298124957
1347,F,23,52,1994,1994-04-18,1994-05-02,LL,4,1992,2,3,NA,102,FALSE,0,0,NA,0.298124957
1347,M,23,49,1994,1994-04-18,1994-05-02,LL,4,1992,2,3,NA,102,FALSE,0,0,NA,0.298124957
1347,F,23,51,1994,1994-04-18,1994-05-02,LL,4,1992,2,3,NA,102,TRUE,1,1,NA,0.298124957
1351,M,32,80,1994,1994-04-21,1994-05-05,LL,0,1991,3,2,3.428571429,97,FALSE,0,0,NA,0.298124957
1351,M,32,75,1994,1994-04-21,1994-05-05,LL,0,1991,3,2,3.071428571,97,FALSE,0,0,NA,0.298124957
1354,F,12,71,1994,1994-04-18,1994-05-06,LL,3,1993,1,4,3.277777778,106,FALSE,0,0,NA,0.298124957
1354,F,12,77,1994,1994-04-18,1994-05-06,LL,3,1993,1,4,3.611111111,106,FALSE,0,0,NA,0.298124957
1354,M,12,50,1994,1994-04-18,1994-05-06,LL,3,1993,1,4,2.111111111,106,FALSE,0,0,NA,0.298124957
1354,M,12,51,1994,1994-04-18,1994-05-06,LL,3,1993,1,4,2.166666667,106,FALSE,0,0,NA,0.298124957
1355,M,13,52,1994,1994-05-02,1994-05-25,LL,2,1992,2,3,1.695652174,120,FALSE,0,0,NA,0.298124957
1355,M,13,120,1994,1994-05-02,1994-05-25,LL,2,1992,2,3,NA,120,FALSE,0,0,NA,0.298124957
1355,F,13,95,1994,1994-05-02,1994-05-25,LL,2,1992,2,3,3.565217391,120,FALSE,1,0,NA,0.298124957
1356,F,19,57,1994,1994-04-11,1994-04-28,LL,1,1991,3,4,NA,95,FALSE,0,0,NA,0.298124957
1356,M,19,58,1994,1994-04-11,1994-04-28,LL,1,1991,3,4,NA,95,FALSE,0,0,NA,0.298124957
1356,M,19,59,1994,1994-04-11,1994-04-28,LL,1,1991,3,4,NA,95,FALSE,0,0,NA,0.298124957
1356,F,19,57,1994,1994-04-11,1994-04-28,LL,1,1991,3,4,NA,95,FALSE,0,0,NA,0.298124957
1358,F,27,49,1994,1994-04-18,1994-04-30,LL,2,1992,2,3,1.833333333,97,FALSE,0,0,NA,0.298124957
1358,M,27,47,1994,1994-04-18,1994-04-30,LL,2,1992,2,3,1.666666667,97,FALSE,0,0,NA,0.298124957
1358,F,27,53,1994,1994-04-18,1994-04-30,LL,2,1992,2,3,2.166666667,97,TRUE,1,1,NA,0.298124957
1362,F,30,49,1994,1994-04-18,1994-04-28,LL,0,1991,3,3,1.9,95,FALSE,0,0,NA,0.298124957
1362,M,30,49,1994,1994-04-18,1994-04-28,LL,0,1991,3,3,1.9,95,FALSE,0,0,NA,0.298124957
1362,F,30,50,1994,1994-04-18,1994-04-28,LL,0,1991,3,3,2,95,FALSE,1,0,NA,0.298124957
1363,F,29,70,1994,1994-04-30,1994-05-16,LL,0,1993,1,2,2.5625,108,FALSE,0,0,NA,0.298124957
1363,M,29,75,1994,1994-04-30,1994-05-16,LL,0,1993,1,2,2.875,108,FALSE,0,0,NA,0.298124957
1364,F,14,39,1994,1994-04-18,1994-05-06,LL,0,1993,1,4,1.388888889,104,FALSE,0,0,NA,0.298124957
1364,F,14,42,1994,1994-04-18,1994-05-06,LL,0,1993,1,4,1.555555556,104,FALSE,0,0,NA,0.298124957
1364,F,14,45,1994,1994-04-18,1994-05-06,LL,0,1993,1,4,1.722222222,104,FALSE,0,0,NA,0.298124957
1364,F,14,48,1994,1994-04-18,1994-05-06,LL,0,1993,1,4,1.888888889,104,FALSE,1,1,NA,0.298124957
1365,M,16,59,1994,1994-04-02,1994-04-19,LL,1,1991,3,3,NA,88,FALSE,0,0,NA,0.298124957
1365,F,16,55,1994,1994-04-02,1994-04-19,LL,1,1991,3,3,NA,88,FALSE,1,1,NA,0.298124957
1365,M,16,59,1994,1994-04-02,1994-04-19,LL,1,1991,3,3,NA,88,FALSE,0,0,NA,0.298124957
1367,M,30,59,1994,1994-04-18,1994-05-02,LL,4,1992,2,3,NA,95,FALSE,0,0,NA,0.298124957
1367,M,30,54,1994,1994-04-18,1994-05-02,LL,4,1992,2,3,NA,95,FALSE,0,0,NA,0.298124957
